0,1,2,3,4,5,6,7
0.48,0.9949576258659363,0.9992864373933629,0.8169742945713401,0.9996119088030071,0.8,0.9952993826522593,0.9286972284317017
0.97,0.9271191358566284,0.9999996265097337,0.8746220449954848,0.999999998711345,0.4,0.28830106740959,0.32518845796585083
0.68,0.9681749939918518,0.9517987074623621,0.8251841438016482,0.8703953464981825,0.8,0.01734911665202617,0.43079495429992676
0.74,0.949978768825531,0.9923629484453305,0.6887629620001462,0.9868891884935183,0.2,1.0855810102743032e-08,0.03766895830631256
0.48,0.2825048565864563,0.9118291831264964,0.6637361719813297,0.9957637586395663,1.0,0.9978402040691701,0.13464312255382538
1.0,0.9889510273933411,0.9999358968064799,0.8811489661550864,0.9999980325378033,1.0,0.9999226492902342,0.9963823556900024
0.62,0.9168847799301147,0.8836971153377741,0.48780886828931924,0.9905279420864916,1.0,0.9986322923161781,0.8966095447540283
0.78,0.9906762838363647,0.005217501283611693,0.4353134254612813,0.9958365424409689,1.0,0.9989714792661044,0.9859271049499512
1.0,0.8860659599304199,0.9999962361259532,0.6518770893288237,0.9999974706404683,1.0,0.9999999999082554,0.9717502593994141
0.6433333333333333,0.9968296885490417,0.9999891113552046,0.9350687243887439,0.9985202426402514,0.8,0.9999999801506343,0.9924587607383728
0.5,0.5882691144943237,0.6796392228092168,0.2670148308072471,0.025452873712151877,0.4,0.023110986154477084,0.03589263930916786
0.34,0.9892822504043579,0.9995637190031381,0.7124685258756656,0.9986468945153494,0.4,0.9896447683419375,0.920391857624054
0.78,0.041662611067295074,0.04550446513131973,0.501577559419879,0.9997935847589668,1.0,0.8949511002725763,0.17883679270744324
1.0,0.9998500347137451,0.9999775995316048,0.9352507453657714,0.9999999999046709,1.0,0.9999999999993372,0.9985369443893433
0.7588235294117651,0.9980280995368958,0.9999992650917787,0.7899296071701645,0.9998811791818593,1.0,0.029223944359799664,0.9631585478782654
0.91,0.9882538318634033,0.9999999088780637,0.8634028178749228,0.9999999971965281,0.8,0.18671671244695703,0.9527553915977478
0.5,0.2790142893791199,0.03617299889856854,0.15063392131198344,3.449206152016616e-07,0.2,0.28820968768928973,0.3647104501724243
0.7898089171974523,0.4995492100715637,0.9663909210203798,0.8560173613032541,0.98740183672181,0.8,0.9996994784857546,0.923253059387207
0.56,0.30469223856925964,0.965055478504394,0.3499886559311159,0.11947682760764165,0.8,0.9786275138280515,0.5171003937721252
0.78,0.6509110927581787,0.9993689632578836,0.621185517519971,0.9998615057781939,0.8,0.9999982035482287,0.9744214415550232
0.62,0.06576630473136902,0.0013959826176371066,0.40507757076569845,0.00402454270725909,0.4,0.25194943983515805,0.7070571780204773
0.81,0.920023500919342,0.9941275971601037,0.517613812028116,0.9977383235922189,1.0,0.9747168627649241,0.6911261677742004
0.95,0.9232862591743469,0.9996632661989404,0.7732455937361186,0.9998207218503111,0.4,0.9998256151725629,0.9563772678375244
0.30000000000000004,0.048597417771816254,0.012700378267740422,0.7258906599094691,0.9999966998570625,0.8,0.9977587052284416,0.7064113020896912
1.0,0.967891275882721,0.9999576970819403,0.9752990574652374,0.9999962798984507,1.0,0.9998702495430281,0.8129189014434814
0.99,0.5519857406616211,0.986550211879618,0.7754396527029837,0.9999483167534917,1.0,0.9999995063061148,0.9548364877700806
1.0,0.9782775640487671,0.9988499395342637,0.9081677740823736,0.9991597000003363,1.0,0.9999999991276463,0.9950516819953918
0.29,0.9911150932312012,0.9999961912598158,0.7619063672352835,0.9992070071856769,1.0,0.9999990425631863,0.9300525188446045
0.7,0.774763286113739,0.9982786071137807,0.7107918645425555,0.9999998940615301,1.0,0.03997771403427915,0.2004636973142624
0.79,0.9686777591705322,0.9992494455640724,0.6622602308857595,0.9999927560993378,0.8,0.9990626157764124,0.5806183815002441
0.69,0.008085924200713634,0.9934580890332443,0.2962770880577948,0.9975733820287789,0.8,0.03585236540797695,0.14158041775226593
1.0,0.946784257888794,0.9994278358227243,0.8887522752853205,0.9999994524970537,0.2,0.9992955639377737,0.9981265664100647
0.98,0.911683201789856,0.9998963867636812,0.7811505720529744,0.9896798913478282,0.6,0.8477588903705179,0.657988429069519
0.0,0.9931970834732056,0.9997681317881341,0.9443608522934337,0.9999915375709959,1.0,0.9999999999999751,0.9987905621528625
0.62,0.9051874279975891,0.9465678904796945,0.4617564986207976,0.27496676313660534,1.0,0.9932692510338803,0.8313178420066833
1.0,0.9014951586723328,0.9998397959214532,0.7177659793492215,0.9999970070425187,1.0,0.9999942107801899,0.9914000034332275
1.0,0.34133896231651306,0.23032835455334838,0.16073488976825284,0.9998298189428713,0.2,0.00015075920867741973,0.09508292376995087
0.785,0.9983876943588257,0.999996036141971,0.9502742921893945,0.9999999994002966,1.0,0.9999076457068703,0.9644072651863098
0.29,0.830360472202301,0.9999732338263031,0.9214399082413727,0.9999997581790486,0.8,0.9999996505366153,0.9945648908615112
0.9,0.8261461853981018,0.9999998329553462,0.9832117875327991,0.9838088393754411,0.2,0.9999780443584764,0.9322266578674316
1.0,0.9979233741760254,0.9999266858250329,0.9006524589377779,0.9999966898939459,1.0,0.999999999999817,0.9963774085044861
1.0,0.9810458421707153,0.9926112761811245,0.8171867948124564,0.999988261073997,1.0,0.9459118583591459,0.9933029413223267
0.62,0.9705958962440491,0.9997756287425582,0.7213804263657803,0.999998943068473,1.0,0.9576584482819321,0.5820617079734802
0.36,0.16448867321014404,0.01458993900315275,0.23358243268555123,1.3077910304078151e-05,0.6,0.13257580139621494,0.11899006366729736
1.0,0.9970121383666992,0.9999725111056782,0.8905127847294886,0.999997054553132,1.0,0.9999943494743645,0.9377875328063965
1.0,0.9904699325561523,0.9995445876073522,0.9144324760637844,0.9999999977927154,0.8,0.9999999813258394,0.9934849143028259
0.72,0.8538104295730591,0.9981870178800369,0.9567765994309744,0.8782727776606448,0.8,0.9999999961045922,0.9918199777603149
1.0,0.8346927762031555,0.5962854385134467,0.7219561805589576,0.9908963482019546,0.6,0.00035301547245206546,0.23535564541816711
0.37,0.5115967392921448,0.9999941291338712,0.7299253227072668,0.7056491455872104,0.8,0.8413113980575295,0.24124325811862946
0.42,0.8430888652801514,0.994505474340017,0.5368052921696079,0.9999786434468924,0.8,0.027800221825428417,0.3978949785232544
0.73,0.17381101846694946,0.5364464324754029,0.31604615804821706,0.7775146063161352,0.8,0.9792616763757784,0.8815927505493164
0.63,0.6933860778808594,0.9998866412343861,0.7697742786041795,0.9999972606031905,1.0,0.8571006368687197,0.8552548289299011
0.7588235294117651,0.9916433095932007,0.9998445545278132,0.6860569396073033,0.999628499491912,1.0,0.9997798120265944,0.9671213030815125
0.71,0.9201024174690247,0.9895026703662972,0.3905362812961946,0.9997528566289096,0.6,0.09556915092684716,0.2328507900238037
0.79,0.9549472332000732,0.9980441704372864,0.8548456396441435,0.9916742019758573,0.8,0.9696083156406494,0.8580816388130188
0.78,0.9879669547080994,0.9597481119158187,0.8394404443843269,0.9998284513353721,0.4,0.8252627171591591,0.38166162371635437
0.79,0.992602527141571,0.9977689090954598,0.9418819156161945,0.9999999528238988,1.0,0.9999999996730766,0.9774793982505798
0.97,0.725712776184082,0.8015952473748702,0.5875731073209797,0.36114731703552855,0.8,0.0019194331779903975,0.41084691882133484
1.0,0.9849249720573425,0.9993823714855793,0.9488167888172295,0.9999927573663047,1.0,0.9999999918552945,0.9760894179344177
0.74,0.9774806499481201,0.5249722710244303,0.2982774264779506,0.9949074213030537,1.0,0.9744546866779589,0.8817270398139954
0.78125,0.6899940371513367,0.4547309278410507,0.8694649216129191,0.8909692970606805,1.0,0.9629242633262308,0.6405028104782104
0.7682926829268282,0.9383183121681213,0.9999463805717658,0.9328603301396335,0.9999999977670886,0.2,0.999998304470668,0.9842350482940674
1.0,0.9994256496429443,0.9999633664947847,0.9020855094395299,0.9999881407337189,1.0,0.99999877547431,0.9952306151390076
0.93,0.9872159361839294,0.9984110091175353,0.6545561767420605,0.9995739027340534,1.0,0.9609383072768153,0.44180917739868164
0.44,0.5781034827232361,0.9966351148637922,0.22750377192062882,0.03128122537899703,0.6,0.003832583877608954,0.1144758090376854
1.0,0.9997735619544983,0.9999954534546153,0.9416238356998878,0.9999999981346654,1.0,0.9999999722169429,0.9985657334327698
0.53,0.9158909916877747,0.7200223283979055,0.6652892376235148,0.9928299269308798,1.0,0.9284999250275215,0.3599500358104706
0.67,0.777285635471344,0.9837418735143525,0.6156828432820205,0.9980439832141798,1.0,0.9444158632924232,0.2526092827320099
1.0,0.9991633892059326,0.999912009068496,0.8502656913190278,0.9999999984755761,1.0,0.999970308964167,0.9357618689537048
0.75,0.9970243573188782,0.9999972482515898,0.719801672889541,0.9999897718039722,1.0,0.9999990123512816,0.9815873503684998
1.0,0.9926020503044128,0.9998738276393342,0.8802948864138651,0.3470832249856318,1.0,0.9999680762077688,0.9126298427581787
1.0,0.9494810104370117,0.9997077635673223,0.695875838027799,0.9999880792554541,1.0,0.999664814050515,0.9758828282356262
0.45,0.043615344911813736,0.8462926403500999,0.32164241799563825,0.012410081528710242,0.8,0.9995516370892129,0.7226511240005493
1.0,0.33184128999710083,0.2138435473370104,0.8117205430981255,0.9969754202200352,0.4,0.9982163953779919,0.8294128179550171
1.0,0.9973915815353394,0.9999999913989938,0.8118352231188152,0.9999779545317423,1.0,0.9999999996364606,0.999229907989502
1.0,0.9811166524887085,0.9980834693425841,0.7531306494515596,0.9999939443232485,1.0,0.98949229801183,0.9800856709480286
0.69,0.9946978092193604,0.9972437469853731,0.6086866220882307,0.8998272101406117,0.4,0.6073246085418269,0.7286146879196167
0.68,0.9729549288749695,0.9999425833550758,0.6237538234772512,0.8374665344785606,1.0,0.6328906772999753,0.4981575906276703
0.86,0.9953781366348267,0.9996106362347484,0.6572328051152895,0.9955906337708361,0.4,0.044610538051050766,0.4529713988304138
0.55,0.9613182544708252,0.07112331732671638,0.2815457035759976,0.002049758948925251,1.0,0.7331002431339411,0.5879799127578735
0.84,0.9968072175979614,0.17313293549710673,0.41364846680520084,0.9749390784179753,0.8,0.07790697067562342,0.7629772424697876
1.0,0.011482017114758492,0.023780424353179137,0.5319246538954776,0.9942553503800732,0.4,0.9930054670898564,0.8835641145706177
1.0,0.9983770847320557,0.9998135912119763,0.7909294709569343,0.9992493122084566,1.0,0.9999998049895339,0.9950390458106995
0.33,0.8824177980422974,0.8832238364811928,0.434621940137436,0.43031542956692787,0.8,0.0005535097447150243,0.3209581971168518
0.79,0.9904316067695618,0.9999963762131988,0.6258751140368715,0.9990528730263791,0.8,0.9039020772334552,0.603736400604248
0.84,0.9959320425987244,0.9996110116081243,0.4709892051800804,0.9411465977193257,1.0,0.9995369068319567,0.9838703870773315
0.22,0.013985617086291313,0.4612354966717384,0.23727626879071795,0.0007546145946917958,0.2,0.2562343471263859,0.7123873829841614
0.07,0.011711937375366688,0.8276471329430422,0.5660001332002326,0.6185104367736332,0.2,0.9999954485608136,0.9016891717910767
0.48,0.12216130644083023,0.6249968706838369,0.4360666380041761,0.9858889767846082,0.8,0.9727238160389982,0.30755501985549927
1.0,0.9958832263946533,0.998664641470009,0.8711313705527338,0.9999995758769606,0.8,0.9961569689565334,0.9345830082893372
0.8,0.9228754043579102,0.9276800494948787,0.6140157009866284,0.9999138568290638,1.0,0.9374359263411487,0.9691094756126404
0.71,0.03413759917020798,0.678997224654596,0.7356152248344396,0.9808452979101079,0.4,0.9966516497370623,0.2436605840921402
0.58,0.9932450652122498,0.9997328889274312,0.4063739518086634,0.7972665384594377,0.4,0.24023187671962282,0.5150324702262878
0.8,0.6926504373550415,0.9940329613634182,0.7243651944552244,0.8864159409516758,0.2,0.9999049274056856,0.17341166734695435
0.41,0.9953892230987549,0.8635057620015658,0.5612837846687754,0.987200525745811,1.0,0.9232475085345617,0.8920701146125793
0.81,0.9844650626182556,0.9999940635374578,0.6408579560659787,0.9999594386385451,0.6,0.916427877964807,0.8638945817947388
0.76,0.9617695808410645,0.9995442812171772,0.2815697795120347,0.9992204595593976,1.0,0.9983793623699847,0.9473817944526672
0.94,0.9966108202934265,0.9999373860262014,0.5757509429535547,0.9988962046082625,1.0,0.9999779395362228,0.99348384141922
0.77,0.9913060069084167,0.9985412064584434,0.6296383374604138,0.9996471316567614,1.0,0.9999978923007808,0.8770529627799988
0.145,0.9366905689239502,0.9996942264017347,0.5893432710358232,0.9606808018593809,1.0,0.9999999870786558,0.960991382598877
0.7560975609756099,0.926953136920929,0.9938291697397275,0.5540279996613628,0.9993463792384805,0.8,0.9914341016112936,0.8803121447563171
0.43,0.5355398058891296,0.9522576733031207,0.6303790445523002,0.16514240899072802,0.8,0.9999015214183092,0.9904246926307678
1.0,0.3650761842727661,0.0014346397239070876,0.9427492654239437,5.762147027020679e-13,0.6,0.9999999999585134,0.8828507661819458
0.89,0.9606431722640991,0.9999934075510964,0.8295083417933875,0.9999333064570689,0.4,0.9999999998358913,0.9124221205711365
0.64,0.9069779515266418,0.9991915498465398,0.5712728862458545,0.9339451521944241,0.4,0.8702085144568207,0.7282971143722534
0.92,0.9563485980033875,0.9907464570081664,0.5188640212037823,0.48253404014016554,1.0,0.7083480950098969,0.9087139368057251
0.35,0.17936888337135315,0.707296969294263,0.610299741630644,0.0005094166191949008,0.6,0.9999967332227302,0.7910881638526917
0.87,0.9718082547187805,0.9999563290494495,0.6983533145904746,0.9999968485924386,1.0,0.987175653811827,0.9584737420082092
0.88,0.9472092390060425,0.999394534404281,0.31572827784319285,0.9763739834005825,1.0,0.9928161203812218,0.8254559636116028
0.075,0.012553589418530464,4.321326438078388e-05,0.1866857817701612,4.544169256472306e-05,0.2,0.08158156443296075,0.3586415946483612
0.57,0.7114021182060242,0.9917959636316194,0.4976071485548305,0.9521129466646762,0.4,0.9410217111438599,0.3178240656852722
0.91,0.9925729036331177,0.9404321686861754,0.8039761333688124,0.9762858336750181,1.0,0.9999999780719857,0.9808524250984192
1.0,0.9775157570838928,0.999890198000964,0.6166372519650378,0.9903319548606107,1.0,0.9943744154638627,0.9272650480270386
0.64,0.963367223739624,0.9991330817683071,0.5353351390250224,0.6583716369673753,0.8,0.3227884786328772,0.2992081642150879
0.98,0.3803121745586395,0.9962868701579148,0.7743302619440253,0.9999963898650308,0.4,0.9331890384791839,0.9464407563209534
0.47,0.788792073726654,0.9836321502525183,0.2405594660070542,0.6579094356171238,0.6,0.0005199175983708899,0.6072815656661987
0.82,0.9317582249641418,0.14165083267001147,0.42806720148653327,0.22336270444956832,0.4,0.8922343582622444,0.8998803496360779
0.11,0.18500009179115295,9.296289336435093e-06,0.3474641718643668,2.0782168639259517e-05,0.4,0.0334518134325135,0.3980010151863098
0.7560975609756099,0.9661897420883179,0.9986290348075043,0.9431448754364117,0.08747180528644036,1.0,0.9999999975700824,0.9268299341201782
0.6,0.1469496488571167,0.9999993148680841,0.28578029096652885,0.7643584798674496,0.6,0.8833687693627817,0.8647803664207458
0.46,0.1571042835712433,0.9717218443068715,0.7463255868755915,0.9842804877779097,0.6,0.9981103690689842,0.6876653432846069
0.96,0.980718731880188,0.9999756232225046,0.7899677604396457,0.9999722686966289,1.0,0.9999926128839427,0.9534469246864319
0.72,0.8485292196273804,0.9186145547357822,0.6451395680188694,0.9881192610280953,0.6,0.0022314855171512403,0.06564833223819733
0.0,0.9802998304367065,0.9935608923077226,0.5851722860031815,0.9999059962458169,1.0,0.9999999537109926,0.9895667433738708
0.5,0.4333031177520752,0.9718090194203292,0.8179727020306297,0.9998900287339141,1.0,0.9998914271097611,0.9944045543670654
0.71,0.8974387645721436,0.9652284942323396,0.6437452538368181,0.9988510265686625,1.0,0.7394291059531769,0.2549631893634796
0.62,0.88840651512146,0.9039825752017275,0.3656342848449705,0.009918415166067394,0.4,0.8326985706407881,0.9142583012580872
0.74,0.8405243754386902,0.9955660142258085,0.4003237585117391,0.9978988136886523,0.6,0.9999996966530055,0.917458176612854
0.99,0.6129397749900818,0.822574037948453,0.5401684977602264,9.49120063957981e-06,0.4,5.280927383609588e-13,0.28453513979911804
1.0,0.9970756769180298,0.9999939696372634,0.8629967892690797,0.999999987639827,0.8,0.9994210806871155,0.9908021092414856
0.12,0.42172983288764954,0.9989848698313196,0.5540977427381426,0.8615137975141337,0.6,0.09016277820815714,0.46434807777404785
1.0,0.9922890067100525,0.9999743310376236,0.8079977888286997,0.9999651984936243,1.0,0.99569383304952,0.8060994744300842
1.0,0.9994564652442932,0.9999988457724756,0.852579161385645,0.9999977238393609,1.0,0.999591069710667,0.9943040013313293
0.4981645569620254,0.13557307422161102,0.09599219277720622,0.7936941870568844,0.11248119332314538,0.4,0.9995468961512336,0.9372981786727905
0.94,0.7769715785980225,0.9969256954866333,0.14567512477017144,0.9993136841273995,1.0,0.9840263830620491,0.8999558091163635
0.761006289308176,0.997723400592804,0.9999999267199153,0.9400666618061094,0.999999999994057,1.0,0.9999999999340867,0.9971042275428772
0.98,0.8817571401596069,0.9999883495881758,0.8222034597598737,0.9999999912304672,0.6,0.989840726850535,0.9250583648681641
0.72,0.964177131652832,0.9998081648574958,0.5248814910083017,0.9975942763488331,1.0,0.9978482254031039,0.9847420454025269
0.94,0.9911149740219116,0.9999992298064547,0.6057773277373428,0.9995851677242586,1.0,0.9942403456655543,0.936837911605835
0.81,0.9928544163703918,0.9999990577415768,0.8629128155270523,0.99999998302644,1.0,0.9999999997823017,0.9961497783660889
0.7560975609756099,0.9993298053741455,0.9999986326736239,0.8849024507079666,0.9999999979273653,0.8,0.9999999670257906,0.9858976602554321
1.0,0.9876086711883545,0.9999999919506167,0.9115899278751689,0.9999762714633263,0.4,0.9999998337457493,0.9970195889472961
0.17,0.0025200850795954466,0.030806270078260322,0.4493641044042545,0.0048105077152570865,0.4,0.8806241842163626,0.317292720079422
0.56,0.366624653339386,0.992581366857187,0.2194671804392284,0.9826749430673465,1.0,0.9998132120066224,0.9797583818435669
0.67,0.9824777245521545,0.9936713140547633,0.6253553492504985,0.9992517855697185,0.6,0.9751822093070034,0.2710578441619873
1.0,0.8815429210662842,0.9998723544457534,0.8377441503044236,0.9998693483268402,0.6,0.9999999999769271,0.9983830451965332
0.75,0.9883782267570496,0.9991107031164399,0.6980612852285917,0.9999282273305768,0.6,0.9983183690402667,0.43069717288017273
0.7721518987341782,0.3459521532058716,0.6366939600756661,0.596086506574844,0.9567509978231898,0.6,0.9999964006378921,0.9580845832824707
0.7682926829268282,0.9711630344390869,0.9999979482330501,0.7122081632793348,0.9999514389514221,1.0,0.9999832385449932,0.9409284591674805
1.0,0.9886391162872314,0.9999438062735428,0.9070692076571234,0.9999995712659486,1.0,0.9999161907422659,0.97800612449646
0.29,0.8623408079147339,0.14210204375908114,0.6920020656545646,0.1874194142472677,0.2,0.1466351827910964,0.027267077937722206
0.75,0.11937831342220306,0.9664698955433949,0.8414331877056083,0.9982514936187061,0.4,0.9999999998615432,0.6235908269882202
0.74,0.08294502645730972,0.416483657528751,0.5181641881889875,0.9984274019337973,0.4,0.8203153657680089,0.4424103796482086
0.29,0.015900935977697372,0.9886857866929384,0.4090349597359334,2.449573247028871e-05,0.4,0.11486492906529672,0.0801972970366478
1.0,0.9961573481559753,0.9999994556877839,0.8019509046461036,0.9999999980761543,1.0,0.999999858523579,0.9981168508529663
0.55,0.9326072335243225,0.9983625823665548,0.659062711552742,0.9996439864219866,1.0,0.018240611169048498,0.42443206906318665
0.98,0.9981375932693481,0.9999576613075286,0.7484012713977753,0.9999914216871023,1.0,0.9999950409024654,0.9364141821861267
0.7475,0.977454662322998,0.9997379624028638,0.5945509763818264,0.9990849329396052,1.0,0.888197285973568,0.6097639203071594
1.0,0.9929062128067017,0.9999867826292271,0.8405208720767126,0.9999998511331893,1.0,0.9959858209002846,0.970967173576355
0.82,0.6803784370422363,0.9975330693877039,0.5936382147949633,0.9950927299858515,0.6,0.9885348769089215,0.8496521711349487
0.65,0.7859712243080139,0.9609749643620565,0.6440231300614718,0.5669854780064559,0.6,0.9741084570726524,0.6827942728996277
0.69,0.9887359738349915,0.9998179985387315,0.9585227829178903,0.999993688025834,0.8,0.00028016787477468065,0.2570875585079193
0.85,0.06586777418851852,0.8300257535919581,0.7426527903478424,0.9394433380556863,0.6,0.007310749471361576,0.10326061397790909
1.0,0.9605872631072998,0.9961078970484106,0.7356221859445929,0.9999594742961703,1.0,0.9999993393459451,0.9538396000862122
0.3,0.8363083600997925,0.9981501357331599,0.77903500132561,0.9998609343927587,0.8,0.9999999995120794,0.9398070573806763
0.7721518987341782,0.9107691049575806,0.9999996676819934,0.7847151461050558,0.9366848689934173,1.0,0.9445824091850834,0.9007693529129028
0.7588235294117651,0.9613708853721619,0.9733325799324287,0.46582741723144294,0.6478427693642715,0.4,0.9990271027335359,0.2569449543952942
0.78125,0.995267391204834,0.999924498156223,0.8502899780884126,0.9999837672331173,1.0,0.9999999999806828,0.9881395101547241
0.9266666666666667,0.9908156394958496,0.9994153012833562,0.9454566436271673,0.9999999538892922,0.6,0.7147227545007057,0.7888248562812805
0.75,0.861160397529602,0.9996757106051772,0.689068987084965,0.9999987290460377,0.8,0.9980000455868298,0.8782984018325806
0.82,0.9935479760169983,0.9906437096291203,0.5363677215509496,0.9994998257784541,1.0,0.9983665644859778,0.9840173125267029
0.29,0.9279086589813232,0.15496158211174768,0.7528075679216386,0.2584871194977801,0.4,0.09559244418111222,0.9925795197486877
0.66,0.4327399730682373,0.906547629285127,0.22859692425825884,0.9278656029683524,0.6,0.9961226565845694,0.651614248752594
0.761006289308176,0.9954924583435059,0.999088282191114,0.8752637805570737,0.9999993588794347,1.0,0.9999958955321449,0.9385208487510681
1.0,0.9865857362747192,0.996286234892425,0.5750822453030895,0.9257429087269261,1.0,0.010777619363823255,0.8617222905158997
1.0,0.9854936599731445,0.9999992199359738,0.8033744471099479,0.999999683392011,0.8,0.9999994053841511,0.8897259831428528
0.7560975609756099,0.035097841173410416,0.009335599978903203,0.09605639823854263,4.559600093375496e-14,0.4,0.9178533478226181,0.8458207845687866
